"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-29 00:00:00","17.563","17.963","Valid","21.681","21.681","Valid","12.042","12.042","Valid"
"2019-06-29 00:15:00","17.691","18.091","Valid","22.513","22.513","Valid","12.382","12.382","Valid"
"2019-06-29 00:30:00","16.82","17.22","Valid","23.925","23.925","Valid","12.985","12.985","Valid"
"2019-06-29 00:45:00","16.791","17.191","Valid","23.741","23.741","Valid","13.115","13.115","Valid"
"2019-06-29 01:00:00","16.072","16.472","Valid","23.377","23.377","Valid","12.691","12.691","Valid"
"2019-06-29 01:15:00","15.541","15.941","Valid","23.258","23.258","Valid","12.577","12.577","Valid"
"2019-06-29 01:30:00","15.379","15.779","Valid","22.736","22.736","Valid","12.215","12.215","Valid"
"2019-06-29 01:45:00","14.73","15.13","Valid","23.673","23.673","Valid","12.898","12.898","Valid"
"2019-06-29 02:00:00","14.595","14.995","Valid","22.729","22.729","Valid","12.805","12.805","Valid"
"2019-06-29 02:15:00","14.451","14.851","Valid","22.035","22.035","Valid","12.527","12.527","Valid"
"2019-06-29 02:30:00","14.713","15.113","Valid","21.883","21.883","Valid","12.965","12.965","Valid"
"2019-06-29 02:45:00","13.97","14.37","Valid","24.452","24.452","Valid","13.073","13.073","Valid"
"2019-06-29 03:00:00","14.179","14.579","Valid","23.521","23.521","Valid","13.115","13.115","Valid"
"2019-06-29 03:15:00","14.853","15.253","Valid","23.541","23.541","Valid","13.445","13.445","Valid"
"2019-06-29 03:30:00","14.691","15.091","Valid","25.206","25.206","Valid","14.119","14.119","Valid"
"2019-06-29 03:45:00","14.695","15.095","Valid","24.48","24.48","Valid","14.021","14.021","Valid"
"2019-06-29 04:00:00","15.905","16.305","Valid","23.751","23.751","Valid","13.731","13.731","Valid"
"2019-06-29 04:15:00","16.947","17.347","Valid","23.851","23.851","Valid","13.379","13.379","Valid"
"2019-06-29 04:30:00","17.577","17.977","Valid","23.222","23.222","Valid","13.947","13.947","Valid"
"2019-06-29 04:45:00","16.102","16.502","Valid","25.238","25.238","Valid","14.451","14.451","Valid"
"2019-06-29 05:00:00","15.705","16.105","Valid","24.487","24.487","Valid","15.149","15.149","Valid"
"2019-06-29 05:15:00","15.371","15.771","Valid","27.013","27.013","Valid","16.179","16.179","Valid"
"2019-06-29 05:30:00","15.785","16.185","Valid","26.558","26.558","Valid","15.937","15.937","Valid"
"2019-06-29 05:45:00","15.456","15.856","Valid","25.24","25.24","Valid","15.548","15.548","Valid"
"2019-06-29 06:00:00","15.91","16.31","Valid","22.558","22.558","Valid","14.748","14.748","Valid"
"2019-06-29 06:15:00","16.915","17.315","Valid","24.718","24.718","Valid","15.432","15.432","Valid"
"2019-06-29 06:30:00","18.271","18.671","Valid","25.198","25.198","Valid","16.029","16.029","Valid"
"2019-06-29 06:45:00","18.57","18.97","Valid","24.271","24.271","Valid","15.959","15.959","Valid"
"2019-06-29 07:00:00","17.795","18.195","Valid","23.999","23.999","Valid","15.697","15.697","Valid"
"2019-06-29 07:15:00","19.197","19.597","Valid","24.785","24.785","Valid","15.846","15.846","Valid"
"2019-06-29 07:30:00","18.351","18.751","Valid","25.412","25.412","Valid","15.861","15.861","Valid"
"2019-06-29 07:45:00","21.017","21.417","Valid","26.609","26.609","Valid","15.965","15.965","Valid"
"2019-06-29 08:00:00","19.256","19.656","Valid","25.548","25.548","Valid","15.412","15.412","Valid"
"2019-06-29 08:15:00","19.382","19.782","Valid","24.023","24.023","Valid","14.701","14.701","Valid"
"2019-06-29 08:30:00","19.411","19.811","Valid","22.054","22.054","Valid","13.709","13.709","Valid"
"2019-06-29 08:45:00","18.92","19.32","Valid","20.573","20.573","Valid","12.583","12.583","Valid"
"2019-06-29 09:00:00","19.953","20.353","Valid","19.895","19.895","Valid","12.312","12.312","Valid"
"2019-06-29 09:15:00","20.305","20.705","Valid","17.041","17.041","Valid","11.515","11.515","Valid"
"2019-06-29 09:30:00","19.528","19.928","Valid","17.799","17.799","Valid","11.747","11.747","Valid"
"2019-06-29 09:45:00","18.767","19.167","Valid","15.101","15.101","Valid","9.967","9.967","Valid"
"2019-06-29 10:00:00","17.191","17.591","Valid","14.966","14.966","Valid","9.563","9.563","Valid"
"2019-06-29 10:15:00","16.419","16.819","Valid","14.006","14.006","Valid","9.11","9.11","Valid"
"2019-06-29 10:30:00","14.513","14.913","Valid","12.904","12.904","Valid","8.623","8.623","Valid"
"2019-06-29 10:45:00","12.399","12.799","Valid","11.019","11.019","Valid","7.923","7.923","Valid"
"2019-06-29 11:00:00","9.333","9.733","Valid","10.106","10.106","Valid","7.519","7.519","Invalid (1)"
"2019-06-29 11:15:00","12.211","12.611","Valid","9.111","9.111","Valid","7.475","7.475","Valid"
"2019-06-29 11:30:00","13.021","13.421","Valid","9.385","9.385","Valid","7.744","7.744","Valid"
"2019-06-29 11:45:00","18.246","18.646","Valid","10.508","10.508","Valid","8.23","8.23","Valid"
"2019-06-29 12:00:00","20.643","21.043","Valid","11.019","11.019","Valid","8.728","8.728","Valid"
"2019-06-29 12:15:00","21.686","22.086","Valid","10.973","10.973","Valid","8.848","8.848","Valid"
"2019-06-29 12:30:00","25.81","26.21","Valid","11.599","11.599","Valid","8.897","8.897","Valid"
"2019-06-29 12:45:00","25.803","26.203","Valid","9.669","9.669","Valid","8.143","8.143","Valid"
"2019-06-29 13:00:00","24.295","24.695","Valid","8.811","8.811","Valid","7.555","7.555","Valid"
"2019-06-29 13:15:00","27.767","28.167","Valid","9.425","9.425","Valid","7.971","7.971","Invalid (1)"
"2019-06-29 13:30:00","27.535","27.935","Valid","11.2","11.2","Valid","8.923","8.923","Invalid (1)"
"2019-06-29 13:45:00","29.967","30.367","Valid","11.023","11.023","Valid","9.563","9.563","Valid"
"2019-06-29 14:00:00","30.441","30.841","Valid","11.765","11.765","Valid","10.319","10.319","Valid"
"2019-06-29 14:15:00","34.672","35.072","Valid","18.623","18.623","Valid","16.301","16.301","Valid"
"2019-06-29 14:30:00","33.561","33.961","Valid","25.752","25.752","Valid","23.745","23.745","Valid"
"2019-06-29 14:45:00","33.455","33.855","Valid","27.369","27.369","Valid","24.521","24.521","Valid"
"2019-06-29 15:00:00","35.022","35.422","Valid","23.625","23.625","Valid","21.104","21.104","Valid"
"2019-06-29 15:15:00","34.701","35.101","Valid","17.728","17.728","Valid","16.343","16.343","Valid"
"2019-06-29 15:30:00","37.182","37.582","Valid","12.279","12.279","Valid","10.559","10.559","Invalid (1)"
"2019-06-29 15:45:00","39.619","40.019","Valid","10.491","10.491","Valid","8.065","8.065","Valid"
"2019-06-29 16:00:00","36.684","37.084","Valid","8.277","8.277","Valid","6.581","6.581","Valid"
"2019-06-29 16:15:00","37.335","37.735","Valid","8.253","8.253","Valid","6.433","6.433","Valid"
"2019-06-29 16:30:00","39.328","39.728","Valid","7.835","7.835","Valid","6.404","6.404","Valid"
"2019-06-29 16:45:00","35.972","36.372","Valid","8.722","8.722","Valid","6.962","6.962","Valid"
"2019-06-29 17:00:00","35.328","35.728","Valid","9.92","9.92","Valid","7.549","7.549","Valid"
"2019-06-29 17:15:00","35.093","35.493","Valid","8.408","8.408","Valid","6.838","6.838","Invalid (1)"
"2019-06-29 17:30:00","36.431","36.831","Valid","10.825","10.825","Valid","7.559","7.559","Valid"
"2019-06-29 17:45:00","36.208","36.608","Valid","10.123","10.123","Valid","7.331","7.331","Valid"
"2019-06-29 18:00:00","42.666","43.066","Valid","8.152","8.152","Valid","6.822","6.822","Valid"
"2019-06-29 18:15:00","40.057","40.457","Valid","8.187","8.187","Valid","6.39","6.39","Valid"
"2019-06-29 18:30:00","41.971","42.371","Valid","9.577","9.577","Valid","6.712","6.712","Valid"
"2019-06-29 18:45:00","41.128","41.528","Valid","9.133","9.133","Valid","7.041","7.041","Valid"
"2019-06-29 19:00:00","39.881","40.281","Valid","9.058","9.058","Valid","7.035","7.035","Valid"
"2019-06-29 19:15:00","39.966","40.366","Valid","8.22","8.22","Valid","7.02","7.02","Valid"
"2019-06-29 19:30:00","40.402","40.802","Valid","10.696","10.696","Valid","7.865","7.865","Valid"
"2019-06-29 19:45:00","45.386","45.786","Valid","9.553","9.553","Valid","7.806","7.806","Valid"
"2019-06-29 20:00:00","39.861","40.261","Valid","10.419","10.419","Valid","8.303","8.303","Valid"
"2019-06-29 20:15:00","34.983","35.383","Valid","8.77","8.77","Valid","7.545","7.545","Valid"
"2019-06-29 20:30:00","31.437","31.837","Valid","9.293","9.293","Valid","7.408","7.408","Valid"
"2019-06-29 20:45:00","30.239","30.639","Valid","8.119","8.119","Valid","6.718","6.718","Valid"
"2019-06-29 21:00:00","30.121","30.521","Valid","7.107","7.107","Valid","6.29","6.29","Invalid (1)"
"2019-06-29 21:15:00","34.512","34.912","Valid","7.747","7.747","Valid","6.708","6.708","Invalid (1)"
"2019-06-29 21:30:00","28.664","29.064","Valid","7.92","7.92","Valid","6.456","6.456","Invalid (1)"
"2019-06-29 21:45:00","29.437","29.837","Valid","8.905","8.905","Valid","7.029","7.029","Valid"
"2019-06-29 22:00:00","28.031","28.431","Valid","8.984","8.984","Valid","7.267","7.267","Valid"
"2019-06-29 22:15:00","30.307","30.707","Valid","10.478","10.478","Valid","7.688","7.688","Valid"
"2019-06-29 22:30:00","31.984","32.384","Valid","9.623","9.623","Valid","7.805","7.805","Valid"
"2019-06-29 22:45:00","27.857","28.257","Valid","12.911","12.911","Valid","9.709","9.709","Valid"
"2019-06-29 23:00:00","30.555","30.955","Valid","14.353","14.353","Valid","10.543","10.543","Valid"
"2019-06-29 23:15:00","27.927","28.327","Valid","16.382","16.382","Valid","11.598","11.598","Valid"
"2019-06-29 23:30:00","29.331","29.731","Valid","17.53","17.53","Valid","12.592","12.592","Valid"
"2019-06-29 23:45:00","29.193","29.593","Valid","17.889","17.889","Valid","12.909","12.909","Valid"
"2019-06-30 00:00:00","25.96","26.36","Valid","18.181","18.181","Valid","13.796","13.796","Valid"
"2019-06-30 00:15:00","25.755","26.155","Valid","19.223","19.223","Valid","14.028","14.028","Valid"
"2019-06-30 00:30:00","23.143","23.543","Valid","19.28","19.28","Valid","13.921","13.921","Valid"
