"Timestamp","NO2-PreScaled","NO2-Scaled","NO2-Flags","PM10-PreScaled","PM10-Scaled","PM10-Flags","PM2.5-PreScaled","PM2.5-Scaled","PM2.5-Flags"
"2019-06-22 00:00:00","14.027","14.427","Valid","4.077","4.077","Valid","3.115","3.115","Valid"
"2019-06-22 00:15:00","12.044","12.444","Valid","4.034","4.034","Valid","3.274","3.274","Invalid (1)"
"2019-06-22 00:30:00","12.974","13.374","Valid","4.522","4.522","Valid","3.473","3.473","Valid"
"2019-06-22 00:45:00","15.569","15.969","Valid","4.18","4.18","Valid","3.559","3.559","Valid"
"2019-06-22 01:00:00","14.565","14.965","Valid","5.405","5.405","Valid","4.027","4.027","Valid"
"2019-06-22 01:15:00","12.627","13.027","Valid","4.678","4.678","Valid","3.45","3.45","Valid"
"2019-06-22 01:30:00","13.943","14.343","Valid","4.464","4.464","Valid","3.571","3.571","Valid"
"2019-06-22 01:45:00","13.509","13.909","Valid","5.619","5.619","Valid","3.888","3.888","Valid"
"2019-06-22 02:00:00","19.132","19.532","Valid","5.345","5.345","Valid","4.432","4.432","Valid"
"2019-06-22 02:15:00","18.06","18.46","Valid","6.365","6.365","Valid","4.784","4.784","Valid"
"2019-06-22 02:30:00","17.991","18.391","Valid","6.586","6.586","Valid","4.668","4.668","Valid"
"2019-06-22 02:45:00","19.411","19.811","Valid","6.807","6.807","Valid","5.122","5.122","Valid"
"2019-06-22 03:00:00","18.315","18.715","Valid","6.914","6.914","Valid","5.588","5.588","Invalid (1)"
"2019-06-22 03:15:00","16.206","16.606","Valid","6.266","6.266","Valid","5.523","5.523","Valid"
"2019-06-22 03:30:00","15.235","15.635","Valid","7.923","7.923","Valid","5.62","5.62","Valid"
"2019-06-22 03:45:00","15.226","15.626","Valid","7.113","7.113","Valid","5.427","5.427","Valid"
"2019-06-22 04:00:00","15.216","15.616","Valid","6.85","6.85","Valid","5.251","5.251","Valid"
"2019-06-22 04:15:00","15.599","15.999","Valid","6.905","6.905","Valid","5.08","5.08","Valid"
"2019-06-22 04:30:00","15.665","16.065","Valid","6.579","6.579","Valid","5.164","5.164","Invalid (1)"
"2019-06-22 04:45:00","13.911","14.311","Valid","6.77","6.77","Valid","4.947","4.947","Valid"
"2019-06-22 05:00:00","14.513","14.913","Valid","5.841","5.841","Valid","4.428","4.428","Valid"
"2019-06-22 05:15:00","14.224","14.624","Valid","6.17","6.17","Valid","4.272","4.272","Valid"
"2019-06-22 05:30:00","14.239","14.639","Valid","5.916","5.916","Valid","4.153","4.153","Valid"
"2019-06-22 05:45:00","14.674","15.074","Valid","5.254","5.254","Valid","3.951","3.951","Valid"
"2019-06-22 06:00:00","14.492","14.892","Valid","5.639","5.639","Valid","3.986","3.986","Valid"
"2019-06-22 06:15:00","14.361","14.761","Valid","4.923","4.923","Valid","3.626","3.626","Valid"
"2019-06-22 06:30:00","13.378","13.778","Valid","4.531","4.531","Valid","3.382","3.382","Valid"
"2019-06-22 06:45:00","13.269","13.669","Valid","3.558","3.558","Valid","2.913","2.913","Valid"
"2019-06-22 07:00:00","9.889","10.289","Valid","3.37","3.37","Valid","2.439","2.439","Valid"
"2019-06-22 07:15:00","11.455","11.855","Valid","2.79","2.79","Valid","2.074","2.074","Valid"
"2019-06-22 07:30:00","10.404","10.804","Valid","2.574","2.574","Valid","1.777","1.777","Valid"
"2019-06-22 07:45:00","10.697","11.097","Valid","1.413","1.413","Valid","1.467","1.467","Invalid (1)"
"2019-06-22 08:00:00","9.349","9.749","Valid","2.059","2.059","Valid","1.625","1.625","Invalid (1)"
"2019-06-22 08:15:00","10.215","10.615","Valid","2.679","2.679","Valid","2.153","2.153","Valid"
"2019-06-22 08:30:00","9.329","9.729","Valid","2.142","2.142","Valid","1.846","1.846","Valid"
"2019-06-22 08:45:00","7.933","8.333","Valid","1.789","1.789","Valid","1.671","1.671","Invalid (1)"
"2019-06-22 09:00:00","9.597","9.997","Valid","2.018","2.018","Valid","1.678","1.678","Valid"
"2019-06-22 09:15:00","8.472","8.872","Valid","2.142","2.142","Valid","1.941","1.941","Valid"
"2019-06-22 09:30:00","7.515","7.915","Valid","1.693","1.693","Valid","1.657","1.657","Valid"
"2019-06-22 09:45:00","6.784","7.184","Valid","1.285","1.285","Valid","1.543","1.543","Invalid (1)"
"2019-06-22 10:00:00","7.84","8.24","Valid","2.058","2.058","Valid","2.117","2.117","Valid"
"2019-06-22 10:15:00","8.078","8.478","Valid","2.107","2.107","Valid","1.798","1.798","Valid"
"2019-06-22 10:30:00","7.449","7.849","Valid","1.934","1.934","Valid","1.973","1.973","Invalid (1)"
"2019-06-22 10:45:00","6.815","7.215","Valid","2.386","2.386","Valid","2.079","2.079","Invalid (1)"
